-12, 2, 2, -9.43495e-09, -5.00912e-09, 3.1881e-09
-12, 2, 4, -4.506e-09, -3.57511e-09, 3.20277e-09
-12, 2, 6, -1.67105e-09, -2.0581e-09, 1.924e-09
-12, 2, 8, -5.47467e-10, -1.05306e-09, 9.59138e-10
-12, 2, 10, -1.6378e-10, -5.13478e-10, 4.47126e-10
-12, 2, 12, -4.26255e-11, -2.47604e-10, 2.04604e-10
-12, 4, -12, -3.09898e-11, -9.06866e-11, -3.08895e-10
-12, 4, -10, -1.70352e-10, -1.35731e-10, -6.47478e-10
-12, 4, -8, -5.986e-10, -1.45715e-10, -1.29368e-09
-12, 4, -6, -1.7222e-09, 4.26497e-11, -2.32059e-09
-12, 4, -4, -4.06333e-09, 7.69406e-10, -3.30763e-09
-12, 4, -2, -7.27006e-09, 2.10386e-09, -2.85895e-09
-12, 4, 0, -8.9801e-09, 2.90599e-09, -1.31918e-10
-12, 4, 2, -7.35846e-09, 2.11516e-09, 2.64402e-09
-12, 4, 4, -4.17295e-09, 7.88111e-10, 3.18751e-09
-12, 4, 6, -1.80727e-09, 6.34906e-11, 2.27194e-09
-12, 4, 8, -6.53541e-10, -1.26749e-10, 1.28081e-09
-12, 4, 10, -2.03709e-10, -1.20472e-10, 6.48707e-10
-12, 4, 12, -5.10611e-11, -7.93097e-11, 3.14429e-10
-12, 6, -12, 1.15283e-11, 6.22686e-11, -2.90822e-10
-12, 6, -10, -6.57066e-11, 1.78816e-10, -5.63447e-10
-12, 6, -8, -3.08211e-10, 4.67074e-10, -1.01737e-09
-12, 6, -6, -8.91995e-10, 1.09523e-09, -1.60546e-09
-12, 6, -4, -1.94146e-09, 2.19017e-09, -1.97994e-09
-12, 6, -2, -3.17004e-09, 3.47067e-09, -1.51567e-09
-12, 6, 0, -3.76924e-09, 4.08515e-09, -7.74975e-11
-12, 6, 2, -3.22482e-09, 3.48476e-09, 1.38109e-09
-12, 6, 4, -2.01921e-09, 2.21358e-09, 1.8904e-09
-12, 6, 6, -9.62652e-10, 1.12148e-09, 1.55816e-09
-12, 6, 8, -3.60587e-10, 4.91189e-10, 9.97317e-10
-12, 6, 10, -1.01037e-10, 1.98429e-10, 5.57525e-10
-12, 6, 12, -1.1427e-11, 7.70683e-11, 2.91176e-10
-12, 8, -12, 6.59939e-11, 1.38619e-10, -1.95932e-10
-12, 8, -10, 6.82932e-11, 2.9694e-10, -3.50229e-10
-12, 8, -8, 2.36123e-11, 6.07235e-10, -5.74929e-10
-12, 8, -6, -1.18462e-10, 1.14525e-09, -8.16204e-10
-12, 8, -4, -3.81783e-10, 1.90208e-09, -9.09405e-10
-12, 8, -2, -6.81776e-10, 2.64799e-09, -6.50204e-10
-12, 8, 0, -8.29821e-10, 2.97546e-09, -4.74432e-11
-12, 8, 2, -7.13257e-10, 2.66235e-09, 5.64418e-10
-12, 8, 4, -4.30558e-10, 1.92612e-09, 8.45446e-10
-12, 8, 6, -1.68188e-10, 1.17253e-09, 7.76027e-10
-12, 8, 8, -1.77291e-11, 6.32673e-10, 5.53275e-10
-12, 8, 10, 3.75063e-11, 3.17993e-10, 3.40355e-10
-12, 8, 12, 4.43374e-11, 1.54801e-10, 1.92592e-10
-12, 10, -12, 1.03657e-10, 1.40743e-10, -9.22643e-11
-12, 10, -10, 1.56018e-10, 2.65362e-10, -1.52849e-10
-12, 10, -8, 2.21092e-10, 4.77133e-10, -2.30873e-10
-12, 10, -6, 2.88646e-10, 7.95087e-10, -3.01845e-10
-12, 10, -4, 3.42449e-10, 1.18709e-09, -3.14792e-10
-12, 10, -2, 3.70364e-10, 1.5366e-09, -2.21019e-10
-12, 10, 0, 3.72e-10, 1.68383e-09, -3.31714e-11
-12, 10, 2, 3.52299e-10, 1.54925e-09, 1.5955e-10
-12, 10, 4, 3.1277e-10, 1.2085e-09, 2.65649e-10
-12, 10, 6, 2.55804e-10, 8.19814e-10, 2.67494e-10
-12, 10, 8, 1.91245e-10, 5.00702e-10, 2.09576e-10
-12, 10, 10, 1.31843e-10, 2.85346e-10, 1.4108e-10
-12, 10, 12, 8.53619e-11, 1.56487e-10, 8.65979e-11
-12, 12, -12, 1.15083e-10, 1.03381e-10, -1.66718e-11
-12, 12, -10, 1.82206e-10, 1.75145e-10, -2.61494e-11
-12, 12, -8, 2.77453e-10, 2.82788e-10, -3.736e-11
-12, 12, -6, 3.97838e-10, 4.26025e-10, -4.7187e-11
-12, 12, -4, 5.25024e-10, 5.8509e-10, -5.04765e-11
-12, 12, -2, 6.24359e-10, 7.16944e-10, -4.28823e-11
-12, 12, 0, 6.58999e-10, 7.72049e-10, -2.52447e-11
-12, 12, 2, 6.13781e-10, 7.26919e-10, -4.55899e-12
-12, 12, 4, 5.06923e-10, 6.02225e-10, 1.09788e-11
-12, 12, 6, 3.76583e-10, 4.46259e-10, 1.77751e-11
-12, 12, 8, 2.56773e-10, 3.02606e-10, 1.75431e-11
-12, 12, 10, 1.64267e-10, 1.92454e-10, 1.39674e-11
-12, 12, 12, 1.00616e-10, 1.17431e-10, 9.85686e-12
-10, -12, -12, -1.66823e-10, 1.10516e-10, -7.82355e-11
-10, -12, -10, -2.9549e-10, 1.69949e-10, -1.27009e-10
-10, -12, -8, -5.05546e-10, 2.48088e-10, -1.88954e-10
-10, -12, -6, -8.10499e-10, 3.36708e-10, -2.43787e-10
-10, -12, -4, -1.17575e-09, 4.17989e-10, -2.50339e-10
-10, -12, -2, -1.49202e-09, 4.71388e-10, -1.70272e-10
-10, -12, 0, -1.61583e-09, 4.84037e-10, -1.52627e-11
-10, -12, 2, -1.47938e-09, 4.54399e-10, 1.41825e-10
-10, -12, 4, -1.15434e-09, 3.89929e-10, 2.27105e-10
-10, -12, 6, -7.85772e-10, 3.05419e-10, 2.26742e-10
-10, -12, 8, -4.81978e-10, 2.19405e-10, 1.7734e-10
-10, -12, 10, -2.75506e-10, 1.4652e-10, 1.19411e-10
-10, -12, 12, -1.51079e-10, 9.26499e-11, 7.33349e-11
-10, -10, -12, -1.83804e-10, 1.83804e-10, 0
-10, -10, -10, -3.31806e-10, 3.31806e-10, 0
-10, -10, -8, -5.80335e-10, 5.80335e-10, 0
-10, -10, -6, -9.52161e-10, 9.52161e-10, 0
-10, -10, -4, -1.40985e-09, 1.40985e-09, 0
-10, -10, -2, -1.8135e-09, 1.8135e-09, 0
-10, -10, 0, -1.97062e-09, 1.97062e-09, 0
-10, -10, 2, -1.79004e-09, 1.79004e-09, 0
-10, -10, 4, -1.37194e-09, 1.37194e-09, 0
-10, -10, 6, -9.11248e-10, 9.11248e-10, 0
-10, -10, 8, -5.44271e-10, 5.44271e-10, 0
-10, -10, 10, -3.03531e-10, 3.03531e-10, 0
-10, -10, 12, -1.63077e-10, 1.63077e-10, 0
-10, -8, -12, -1.67676e-10, 2.24775e-10, 1.3849e-10
-10, -8, -10, -2.90964e-10, 4.63961e-10, 2.67157e-10
-10, -8, -8, -4.78553e-10, 9.42625e-10, 4.79286e-10
-10, -8, -6, -7.19333e-10, 1.80361e-09, 7.44059e-10
-10, -8, -4, -9.57566e-10, 3.06257e-09, 8.92572e-10
-10, -8, -2, -1.11704e-09, 4.3345e-09, 6.65203e-10
-10, -8, 0, -1.15481e-09, 4.883e-09, 3.84228e-11
-10, -8, 2, -1.07105e-09, 4.30603e-09, -5.95755e-10
-10, -8, 4, -8.88182e-10, 3.0173e-09, -8.40504e-10
-10, -8, 6, -6.51425e-10, 1.75596e-09, -7.10187e-10
-10, -8, 8, -4.24734e-10, 9.01898e-10, -4.58972e-10
-10, -8, 10, -2.52764e-10, 4.33064e-10, -2.55299e-10
-10, -8, 12, -1.41967e-10, 2.02847e-10, -1.31512e-10
-10, -6, -12, -1.14942e-10, 1.74169e-10, 3.02495e-10
-10, -6, -10, -1.54156e-10, 4.1835e-10, 6.39866e-10
-10, -6, -8, -1.1389e-10, 1.01963e-09, 1.28637e-09
-10, -6, -6, 2.06445e-10, 2.38845e-09, 2.27447e-09
-10, -6, -4, 1.05579e-09, 4.92582e-09, 3.09309e-09
-10, -6, -2, 2.24485e-09, 8.03041e-09, 2.51133e-09
-10, -6, 0, 2.87571e-09, 9.52809e-09, 1.19131e-10
-10, -6, 2, 2.34084e-09, 8.00129e-09, -2.30215e-09
-10, -6, 4, 1.1857e-09, 4.87995e-09, -2.94801e-09
-10, -6, 6, 3.16175e-10, 2.34091e-09, -2.18885e-09
-10, -6, 8, -3.88e-11, 9.79803e-10, -1.23914e-09
-10, -6, 10, -1.07072e-10, 3.88803e-10, -6.13822e-10
-10, -6, 12, -8.61786e-11, 1.53679e-10, -2.87682e-10
-10, -4, -12, -4.73227e-11, 7.89527e-13, 3.96164e-10
-10, -4, -10, 2.02234e-11, 5.44058e-11, 9.14468e-10
-10, -4, -8, 3.94398e-10, 3.23481e-10, 2.08588e-09
-10, -4, -6, 1.78187e-09, 1.42337e-09, 4.39443e-09
-10, -4, -4, 5.50594e-09, 4.87735e-09, 7.35375e-09
-10, -4, -2, 1.14092e-08, 1.12796e-08, 7.05374e-09
-10, -4, 0, 1.46872e-08, 1.51271e-08, 2.94146e-10
-10, -4, 2, 1.16222e-08, 1.12558e-08, -6.56735e-09
-10, -4, 4, 5.74393e-09, 4.84002e-09, -7.06533e-09
-10, -4, 6, 1.94088e-09, 1.38495e-09, -4.25021e-09
-10, -4, 8, 4.83606e-10, 2.91608e-10, -2.01422e-09
-10, -4, 10, 6.86822e-11, 3.10518e-11, -8.76669e-10
-10, -4, 12, -2.05174e-11, -1.51823e-11, -3.74923e-10
-10, -2, -12, -2.22048e-12, -2.27988e-10, 3.0955e-10
-10, -2, -10, 9.91027e-11, -5.28871e-10, 7.57762e-10
-10, -2, -8, 5.77682e-10, -1.21543e-09, 1.93128e-09
-10, -2, -6, 2.61544e-09, -2.55295e-09, 4.9924e-09
-10, -2, -4, 1.05075e-08, -3.51915e-09, 1.1786e-08
-10, -2, -2, 3.11902e-08, 2.4143e-09, 1.68187e-08
-10, -2, 0, 4.69355e-08, 1.09641e-08, 7.33787e-10
-10, -2, 2, 3.16569e-08, 2.40103e-09, -1.57915e-08
-10, -2, 4, 1.08516e-08, -3.53996e-09, -1.1364e-08
-10, -2, 6, 2.77445e-09, -2.57433e-09, -4.82781e-09
-10, -2, 8, 6.48572e-10, -1.23312e-09, -1.85479e-09
-10, -2, 10, 1.32776e-10, -5.41767e-10, -7.16726e-10
-10, -2, 12, 1.49548e-11, -2.36749e-10, -2.85671e-10
-10, 0, -12, 6.74092e-12, -3.51063e-10, 4.25817e-11
-10, 0, -10, 2.02305e-11, -8.67491e-10, 8.09334e-11
-10, 0, -8, 6.39183e-11, -2.25764e-09, 1.69361e-10
-10, 0, -6, 2.32373e-10, -6.24125e-09, 4.06541e-10
-10, 0, -4, 1.05813e-09, -1.85495e-08, 1.14655e-09
-10, 0, -2, 5.77589e-09, -5.61611e-08, 3.06205e-09
-10, 0, 0, 1.56977e-08, -1.03342e-07, 3.04951e-10
-10, 0, 2, 5.8675e-09, -5.61611e-08, -2.7696e-09
-10, 0, 4, 1.09218e-09, -1.85495e-08, -1.02149e-09
-10, 0, 6, 2.43945e-10, -6.24125e-09, -3.30121e-10
-10, 0, 8, 6.84446e-11, -2.25764e-09, -1.18769e-10
-10, 0, 10, 2.2249e-11, -8.67491e-10, -4.7554e-11
-10, 0, 12, 7.73546e-12, -3.51063e-10, -2.07279e-11
-10, 2, -12, 1.19669e-11, -2.66753e-10, -2.39387e-10
-10, 2, -10, -7.21368e-11, -6.12836e-10, -6.35845e-10
-10, 2, -8, -5.07127e-10, -1.42128e-09, -1.71824e-09
-10, 2, -6, -2.45634e-09, -3.1337e-09, -4.66235e-09
-10, 2, -4, -1.04586e-08, -5.22653e-09, -1.16367e-08
-10, 2, -2, -3.32951e-08, -9.06188e-10, -1.78047e-08
-10, 2, 0, -5.19046e-08, 7.75708e-09, -7.0609e-10
-10, 2, 2, -3.37949e-08, -8.92913e-10, 1.69095e-08
-10, 2, 4, -1.08007e-08, -5.20572e-09, 1.1382e-08
-10, 2, 6, -2.60703e-09, -3.11232e-09, 4.62843e-09
-10, 2, 8, -5.72755e-10, -1.40359e-09, 1.7328e-09
-10, 2, 10, -1.0294e-10, -5.99939e-10, 6.55925e-10
-10, 2, 12, -3.63917e-12, -2.57992e-10, 2.55945e-10
-10, 4, -12, 4.9376e-11, -5.65093e-11, -3.58939e-10
-10, 4, -10, -1.75529e-11, -5.35983e-11, -8.68583e-10
-10, 4, -8, -4.04119e-10, 1.17061e-10, -2.05736e-09
-10, 4, -6, -1.88101e-09, 1.05737e-09, -4.4886e-09
-10, 4, -4, -5.9872e-09, 4.43003e-09, -7.78045e-09
-10, 4, -2, -1.27204e-08, 1.11971e-08, -7.65934e-09
-10, 4, 0, -1.65215e-08, 1.54349e-08, -2.48576e-10
-10, 4, 2, -1.2954e-08, 1.12209e-08, 7.27161e-09
-10, 4, 4, -6.24021e-09, 4.46735e-09, 7.59486e-09
-10, 4, 6, -2.04436e-09, 1.09578e-09, 4.43223e-09
-10, 4, 8, -4.93461e-10, 1.48934e-10, 2.05122e-09
-10, 4, 10, -6.52924e-11, -3.02444e-11, 8.76767e-10
-10, 4, 12, 2.32452e-11, -4.05375e-11, 3.69211e-10
-10, 6, -12, 1.10999e-10, 1.19052e-10, -2.95827e-10
-10, 6, -10, 1.42143e-10, 3.3088e-10, -6.48964e-10
-10, 6, -8, 7.458e-11, 8.93811e-10, -1.34256e-09
-10, 6, -6, -3.26597e-10, 2.25383e-09, -2.43239e-09
-10, 6, -4, -1.35866e-09, 4.89785e-09, -3.37484e-09
-10, 6, -2, -2.79953e-09, 8.2497e-09, -2.76812e-09
-10, 6, 0, -3.56106e-09, 9.91432e-09, -9.97074e-11
-10, 6, 2, -2.90423e-09, 8.27882e-09, 2.59944e-09
-10, 6, 4, -1.49807e-09, 4.94372e-09, 3.27188e-09
-10, 6, 6, -4.41908e-10, 2.30137e-09, 2.38615e-09
-10, 6, 8, -2.79332e-12, 9.33642e-10, 1.32832e-09
-10, 6, 10, 9.43687e-11, 3.60426e-10, 6.48645e-10
-10, 6, 12, 8.21425e-11, 1.39543e-10, 3.00288e-10
-10, 8, -12, 1.61466e-10, 1.81554e-10, -1.50695e-10
-10, 8, -10, 2.75919e-10, 4.05886e-10, -3.00426e-10
-10, 8, -8, 4.42102e-10, 8.7844e-10, -5.51736e-10
-10, 8, -6, 6.37544e-10, 1.7655e-09, -8.71875e-10
-10, 8, -4, 8.00525e-10, 3.10891e-09, -1.06066e-09
-10, 8, -2, 8.76998e-10, 4.50622e-09, -8.00379e-10
-10, 8, 0, 8.75603e-10, 5.13666e-09, -5.47371e-11
-10, 8, 2, 8.27197e-10, 4.53468e-09, 7.0295e-10
-10, 8, 4, 7.26128e-10, 3.15418e-09, 9.91508e-10
-10, 8, 6, 5.65713e-10, 1.81315e-09, 8.32107e-10
-10, 8, 8, 3.85978e-10, 9.19166e-10, 5.33222e-10
-10, 8, 10, 2.36587e-10, 4.36783e-10, 2.94162e-10
-10, 8, 12, 1.35269e-10, 2.03482e-10, 1.50408e-10
-10, 10, -12, 1.78016e-10, 1.53474e-10, -2.04404e-11
-10, 10, -10, 3.19485e-10, 2.96597e-10, -3.87043e-11
-10, 10, -8, 5.55035e-10, 5.4955e-10, -6.54699e-11
-10, 10, -6, 9.04491e-10, 9.45792e-10, -9.51861e-11
-10, 10, -4, 1.33137e-09, 1.45436e-09, -1.11239e-10
-10, 10, -2, 1.70532e-09, 1.92277e-09, -9.33433e-11
-10, 10, 0, 1.8492e-09, 2.12563e-09, -4.04135e-11
-10, 10, 2, 1.68009e-09, 1.94623e-09, 1.94364e-11
-10, 10, 4, 1.29086e-09, 1.49227e-09, 5.44384e-11
-10, 10, 6, 8.61172e-10, 9.86705e-10, 5.80132e-11
-10, 10, 8, 5.17243e-10, 5.85614e-10, 4.45248e-11
-10, 10, 10, 2.90151e-10, 3.24872e-10, 2.86769e-11
-10, 10, 12, 1.56705e-10, 1.74201e-10, 1.67666e-11
-10, 12, -12, 1.62556e-10, 9.06032e-11, 5.6198e-11
-10, 12, -10, 2.87164e-10, 1.49666e-10, 9.11683e-11
-10, 12, -8, 4.90187e-10, 2.34071e-10, 1.35536e-10
-10, 12, -6, 7.84582e-10, 3.39981e-10, 1.73094e-10
-10, 12, -4, 1.13697e-09, 4.50799e-10, 1.70738e-10
-10, 12, -2, 1.44188e-09, 5.39365e-10, 9.82322e-11
-10, 12, 0, 1.56078e-09, 5.78969e-10, -3.22762e-11
-10, 12, 2, 1.42836e-09, 5.56354e-10, -1.58099e-10
-10, 12, 4, 1.11418e-09, 4.78859e-10, -2.18723e-10
-10, 12, 6, 7.5843e-10, 3.7127e-10, -2.06747e-10
-10, 12, 8, 4.65451e-10, 2.62754e-10, -1.56468e-10
-10, 12, 10, 2.66356e-10, 1.73094e-10, -1.02763e-10
-10, 12, 12, 1.46284e-10, 1.08469e-10, -6.17846e-11
-8, -12, -12, -1.74495e-10, 7.19987e-11, -1.89864e-10
-8, -12, -10, -3.44403e-10, 8.26456e-11, -3.31793e-10
-8, -12, -8, -6.62372e-10, 5.6587e-11, -5.35225e-10
-8, -12, -6, -1.19376e-09, -4.93075e-11, -7.49336e-10
-8, -12, -4, -1.91944e-09, -2.56829e-10, -8.26093e-10
-8, -12, -2, -2.617e-09, -4.98142e-10, -5.87116e-10
-8, -12, 0, -2.91084e-09, -6.19284e-10, -4.4682e-11
-8, -12, 2, -2.60264e-09, -5.277e-10, 5.05114e-10
-8, -12, 4, -1.89541e-09, -3.02982e-10, 7.61872e-10
-8, -12, 6, -1.16648e-09, -9.6864e-11, 7.04819e-10
-8, -12, 8, -6.36934e-10, 1.66025e-11, 5.06605e-10
-8, -12, 10, -3.23349e-10, 5.25627e-11, 3.13987e-10
-8, -12, 12, -1.58313e-10, 5.0654e-11, 1.7882e-10
-8, -10, -12, -2.24775e-10, 1.67676e-10, -1.3849e-10
-8, -10, -10, -4.63961e-10, 2.90964e-10, -2.67157e-10
-8, -10, -8, -9.42625e-10, 4.78553e-10, -4.79286e-10
-8, -10, -6, -1.80361e-09, 7.19333e-10, -7.44059e-10
-8, -10, -4, -3.06257e-09, 9.57566e-10, -8.92572e-10
-8, -10, -2, -4.3345e-09, 1.11704e-09, -6.65203e-10
-8, -10, 0, -4.883e-09, 1.15481e-09, -3.84228e-11
-8, -10, 2, -4.30603e-09, 1.07105e-09, 5.95755e-10
-8, -10, 4, -3.0173e-09, 8.88182e-10, 8.40504e-10
-8, -10, 6, -1.75596e-09, 6.51425e-10, 7.10187e-10
-8, -10, 8, -9.01898e-10, 4.24734e-10, 4.58972e-10
-8, -10, 10, -4.33064e-10, 2.52764e-10, 2.55299e-10
-8, -10, 12, -2.02847e-10, 1.41967e-10, 1.31512e-10
-8, -8, -12, -2.48482e-10, 2.48482e-10, 0
-8, -8, -10, -5.23552e-10, 5.23552e-10, 0
-8, -8, -8, -1.09185e-09, 1.09185e-09, 0
-8, -8, -6, -2.15182e-09, 2.15182e-09, 0
-8, -8, -4, -3.75396e-09, 3.75396e-09, 0
-8, -8, -2, -5.40588e-09, 5.40588e-09, 0
-8, -8, 0, -6.11581e-09, 6.11581e-09, 0
-8, -8, 2, -5.34482e-09, 5.34482e-09, 0
-8, -8, 4, -3.66398e-09, 3.66398e-09, 0
-8, -8, 6, -2.06704e-09, 2.06704e-09, 0
-8, -8, 8, -1.02765e-09, 1.02765e-09, 0
-8, -8, 10, -4.80044e-10, 4.80044e-10, 0
-8, -8, 12, -2.20428e-10, 2.20428e-10, 0
-8, -6, -12, -2.26626e-10, 2.3685e-10, 2.03904e-10
-8, -6, -10, -4.6369e-10, 5.86796e-10, 4.85363e-10
-8, -6, -8, -9.16174e-10, 1.49983e-09, 1.11788e-09
-8, -6, -6, -1.64971e-09, 3.73587e-09, 2.27078e-09
-8, -6, -4, -2.54496e-09, 8.1707e-09, 3.44696e-09
-8, -6, -2, -3.27591e-09, 1.378e-08, 2.9435e-09
-8, -6, 0, -3.51425e-09, 1.64822e-08, 9.13957e-11
-8, -6, 2, -3.13086e-09, 1.37144e-08, -2.78417e-09
-8, -6, 4, -2.35517e-09, 8.07519e-09, -3.33978e-09
-8, -6, 6, -1.49915e-09, 3.64769e-09, -2.21087e-09
-8, -6, 8, -8.20396e-10, 1.43482e-09, -1.08672e-09
-8, -6, 10, -4.07547e-10, 5.44004e-10, -4.69006e-10
-8, -6, 12, -1.94229e-10, 2.10046e-10, -1.94952e-10
-8, -4, -12, -1.61261e-10, 7.3333e-11, 3.61616e-10
-8, -4, -10, -2.90449e-10, 2.38102e-10, 9.52397e-10
-8, -4, -8, -3.96376e-10, 8.8022e-10, 2.55272e-09
-8, -4, -6, 4.61592e-11, 3.45971e-09, 6.44754e-09
-8, -4, -4, 2.51986e-09, 1.22172e-08, 1.25748e-08
