Coil 1 Points:
8.98126, -0.0982287, 0
8.97819, -0.0975917, 0
8.97513, -0.0968583, 0
8.9721, -0.0960294, 0
8.9691, -0.0951057, 0
8.96613, -0.0940881, 0
8.96319, -0.0929776, 0
8.96029, -0.0917755, 0
8.95742, -0.0904827, 0
8.9546, -0.0891007, 0
8.95182, -0.0876307, 0
8.9491, -0.0860742, 0
8.94642, -0.0844328, 0
8.94379, -0.0827081, 0
8.94122, -0.0809017, 0
8.93871, -0.0790155, 0
8.93626, -0.0770513, 0
8.93387, -0.0750111, 0
8.93155, -0.0728969, 0
8.92929, -0.0707107, 0
8.9271, -0.0684547, 0
8.92499, -0.0661312, 0
8.92295, -0.0637424, 0
8.92098, -0.0612907, 0
8.9191, -0.0587785, 0
8.91729, -0.0562083, 0
8.91557, -0.0535827, 0
8.91393, -0.0509041, 0
8.91237, -0.0481754, 0
8.9109, -0.045399, 0
8.90952, -0.0425779, 0
8.90822, -0.0397148, 0
8.90702, -0.0368125, 0
8.90591, -0.0338738, 0
8.90489, -0.0309017, 0
8.90397, -0.0278991, 0
8.90314, -0.024869, 0
8.90241, -0.0218143, 0
8.90177, -0.0187381, 0
8.90123, -0.0156434, 0
8.90079, -0.0125333, 0
8.90044, -0.00941083, 0
8.9002, -0.00627905, 0
8.90005, -0.00314108, 0
8.9, -1.83697e-17, 0
8.90005, 0.00314108, 0
8.9002, 0.00627905, 0
8.90044, 0.00941083, 0
8.90079, 0.0125333, 0
8.90123, 0.0156434, 0
8.90177, 0.0187381, 0
8.90241, 0.0218143, 0
8.90314, 0.024869, 0
8.90397, 0.0278991, 0
8.90489, 0.0309017, 0
8.90591, 0.0338738, 0
8.90702, 0.0368125, 0
8.90822, 0.0397148, 0
8.90952, 0.0425779, 0
8.9109, 0.045399, 0
8.91237, 0.0481754, 0
8.91393, 0.0509041, 0
8.91557, 0.0535827, 0
8.91729, 0.0562083, 0
8.9191, 0.0587785, 0
8.92098, 0.0612907, 0
8.92295, 0.0637424, 0
8.92499, 0.0661312, 0
8.9271, 0.0684547, 0
8.92929, 0.0707107, 0
8.93155, 0.0728969, 0
8.93387, 0.0750111, 0
8.93626, 0.0770513, 0
8.93871, 0.0790155, 0
8.94122, 0.0809017, 0
8.94379, 0.0827081, 0
8.94642, 0.0844328, 0
8.9491, 0.0860742, 0
8.95182, 0.0876307, 0
8.9546, 0.0891007, 0
8.95742, 0.0904827, 0
8.96029, 0.0917755, 0
8.96319, 0.0929776, 0
8.96613, 0.0940881, 0
8.9691, 0.0951057, 0
8.9721, 0.0960294, 0
8.97513, 0.0968583, 0
8.97819, 0.0975917, 0
8.98126, 0.0982287, 0
8.98436, 0.0987688, 0
8.98747, 0.0992115, 0
8.99059, 0.0995562, 0
8.99372, 0.0998027, 0
8.99686, 0.0999507, 0
8.99852, 0.1, 0.0942323
9.00166, 0.0999507, 0.0943309
9.0048, 0.0998027, 0.0944295
9.00793, 0.0995562, 0.0945279
9.01105, 0.0992115, 0.094626
9.01416, 0.0987688, 0.0947236
9.01725, 0.0982287, 0.0948209
9.02032, 0.0975917, 0.0949175
9.02338, 0.0968583, 0.0950134
9.02641, 0.0960294, 0.0951086
9.02941, 0.0951057, 0.0952029
9.03238, 0.0940881, 0.0952963
9.03531, 0.0929776, 0.0953886
9.03821, 0.0917755, 0.0954797
9.04108, 0.0904827, 0.0955697
9.0439, 0.0891007, 0.0956583
9.04667, 0.0876307, 0.0957455
9.0494, 0.0860742, 0.0958312
9.05208, 0.0844328, 0.0959153
9.0547, 0.0827081, 0.0959978
9.05727, 0.0809017, 0.0960786
9.05978, 0.0790155, 0.0961575
9.06223, 0.0770513, 0.0962345
9.06462, 0.0750111, 0.0963095
9.06694, 0.0728969, 0.0963825
9.0692, 0.0707107, 0.0964534
9.07138, 0.0684547, 0.096522
9.07349, 0.0661312, 0.0965884
9.07553, 0.0637424, 0.0966525
9.0775, 0.0612907, 0.0967142
9.07938, 0.0587785, 0.0967735
9.08119, 0.0562083, 0.0968302
9.08291, 0.0535827, 0.0968844
9.08455, 0.0509041, 0.0969359
9.08611, 0.0481754, 0.0969848
9.08758, 0.045399, 0.097031
9.08896, 0.0425779, 0.0970744
9.09025, 0.0397148, 0.097115
9.09145, 0.0368125, 0.0971528
9.09256, 0.0338738, 0.0971877
9.09358, 0.0309017, 0.0972196
9.0945, 0.0278991, 0.0972486
9.09533, 0.024869, 0.0972747
9.09606, 0.0218143, 0.0972977
9.0967, 0.0187381, 0.0973177
9.09724, 0.0156434, 0.0973347
9.09768, 0.0125333, 0.0973486
9.09803, 0.00941083, 0.0973594
9.09827, 0.00627905, 0.0973672
9.09842, 0.00314108, 0.0973718
9.09847, -1.60812e-17, 0.0973734
9.09842, -0.00314108, 0.0973718
9.09827, -0.00627905, 0.0973672
9.09803, -0.00941083, 0.0973594
9.09768, -0.0125333, 0.0973486
9.09724, -0.0156434, 0.0973347
9.0967, -0.0187381, 0.0973177
9.09606, -0.0218143, 0.0972977
9.09533, -0.024869, 0.0972747
9.0945, -0.0278991, 0.0972486
9.09358, -0.0309017, 0.0972196
9.09256, -0.0338738, 0.0971877
9.09145, -0.0368125, 0.0971528
9.09025, -0.0397148, 0.097115
9.08896, -0.0425779, 0.0970744
9.08758, -0.045399, 0.097031
9.08611, -0.0481754, 0.0969848
9.08455, -0.0509041, 0.0969359
9.08291, -0.0535827, 0.0968844
9.08119, -0.0562083, 0.0968302
9.07938, -0.0587785, 0.0967735
9.0775, -0.0612907, 0.0967142
9.07553, -0.0637424, 0.0966525
9.07349, -0.0661312, 0.0965884
9.07138, -0.0684547, 0.096522
9.0692, -0.0707107, 0.0964534
9.06694, -0.0728969, 0.0963825
9.06462, -0.0750111, 0.0963095
9.06223, -0.0770513, 0.0962345
9.05978, -0.0790155, 0.0961575
9.05727, -0.0809017, 0.0960786
9.0547, -0.0827081, 0.0959978
9.05208, -0.0844328, 0.0959153
9.0494, -0.0860742, 0.0958312
9.04667, -0.0876307, 0.0957455
9.0439, -0.0891007, 0.0956583
9.04108, -0.0904827, 0.0955697
9.03821, -0.0917755, 0.0954797
9.03531, -0.0929776, 0.0953886
9.03238, -0.0940881, 0.0952963
9.02941, -0.0951057, 0.0952029
9.02641, -0.0960294, 0.0951086
9.02338, -0.0968583, 0.0950134
9.02032, -0.0975917, 0.0949175
9.01725, -0.0982287, 0.0948209
9.01416, -0.0987688, 0.0947236
9.01105, -0.0992115, 0.094626
9.00793, -0.0995562, 0.0945279
9.0048, -0.0998027, 0.0944295
9.00166, -0.0999507, 0.0943309
8.99852, -0.1, 0.0942323
8.99538, -0.0999507, 0.0941336
8.99224, -0.0998027, 0.094035
8.98911, -0.0995562, 0.0939367
8.98599, -0.0992115, 0.0938386
8.98288, -0.0987688, 0.0937409
8.97979, -0.0982287, 0.0936437
8.97672, -0.0975917, 0.0935471
8.97366, -0.0968583, 0.0934511
8.97063, -0.0960294, 0.0933559
8.96763, -0.0951057, 0.0932616
8.96466, -0.0940881, 0.0931683
8.96173, -0.0929776, 0.093076
8.95882, -0.0917755, 0.0929848
8.95596, -0.0904827, 0.0928949
8.95314, -0.0891007, 0.0928063
8.95037, -0.0876307, 0.0927191
8.94764, -0.0860742, 0.0926333
8.94496, -0.0844328, 0.0925492
8.94234, -0.0827081, 0.0924667
8.93977, -0.0809017, 0.092386
8.93726, -0.0790155, 0.0923071
8.93481, -0.0770513, 0.0922301
8.93242, -0.0750111, 0.092155
8.9301, -0.0728969, 0.0920821
8.92784, -0.0707107, 0.0920112
8.92566, -0.0684547, 0.0919425
8.92355, -0.0661312, 0.0918761
8.92151, -0.0637424, 0.091812
8.91954, -0.0612907, 0.0917503
8.91766, -0.0587785, 0.0916911
8.91585, -0.0562083, 0.0916344
8.91413, -0.0535827, 0.0915802
8.91249, -0.0509041, 0.0915286
8.91093, -0.0481754, 0.0914797
8.90946, -0.045399, 0.0914336
8.90808, -0.0425779, 0.0913901
8.90679, -0.0397148, 0.0913495
8.90559, -0.0368125, 0.0913118
8.90448, -0.0338738, 0.0912769
8.90346, -0.0309017, 0.0912449
8.90254, -0.0278991, 0.0912159
8.90171, -0.024869, 0.0911899
8.90098, -0.0218143, 0.0911668
8.90034, -0.0187381, 0.0911468
8.8998, -0.0156434, 0.0911299
8.89936, -0.0125333, 0.091116
8.89901, -0.00941083, 0.0911051
8.89877, -0.00627905, 0.0910974
8.89862, -0.00314108, 0.0910928
8.89857, -1.83697e-17, 0.0910912
8.89862, 0.00314108, 0.0910928
8.89877, 0.00627905, 0.0910974
8.89901, 0.00941083, 0.0911051
8.89936, 0.0125333, 0.091116
8.8998, 0.0156434, 0.0911299
8.90034, 0.0187381, 0.0911468
8.90098, 0.0218143, 0.0911668
8.90171, 0.024869, 0.0911899
8.90254, 0.0278991, 0.0912159
8.90346, 0.0309017, 0.0912449
8.90448, 0.0338738, 0.0912769
8.90559, 0.0368125, 0.0913118
8.90679, 0.0397148, 0.0913495
8.90808, 0.0425779, 0.0913901
8.90946, 0.045399, 0.0914336
8.91093, 0.0481754, 0.0914797
8.91249, 0.0509041, 0.0915286
8.91413, 0.0535827, 0.0915802
8.91585, 0.0562083, 0.0916344
8.91766, 0.0587785, 0.0916911
8.91954, 0.0612907, 0.0917503
8.92151, 0.0637424, 0.091812
8.92355, 0.0661312, 0.0918761
8.92566, 0.0684547, 0.0919425
8.92784, 0.0707107, 0.0920112
8.9301, 0.0728969, 0.0920821
8.93242, 0.0750111, 0.092155
8.93481, 0.0770513, 0.0922301
8.93726, 0.0790155, 0.0923071
8.93977, 0.0809017, 0.092386
8.94234, 0.0827081, 0.0924667
8.94496, 0.0844328, 0.0925492
8.94764, 0.0860742, 0.0926333
8.95037, 0.0876307, 0.0927191
8.95314, 0.0891007, 0.0928063
8.95596, 0.0904827, 0.0928949
8.95882, 0.0917755, 0.0929848
8.96173, 0.0929776, 0.093076
8.96466, 0.0940881, 0.0931683
8.96763, 0.0951057, 0.0932616
8.97063, 0.0960294, 0.0933559
8.97366, 0.0968583, 0.0934511
8.97672, 0.0975917, 0.0935471
8.97979, 0.0982287, 0.0936437
8.98288, 0.0987688, 0.0937409
8.98599, 0.0992115, 0.0938386
8.98911, 0.0995562, 0.0939367
8.99224, 0.0998027, 0.094035
8.99538, 0.0999507, 0.0941336
8.99408, 0.1, 0.188372
8.99722, 0.0999507, 0.188569
9.00035, 0.0998027, 0.188766
9.00347, 0.0995562, 0.188962
9.00659, 0.0992115, 0.189159
9.00969, 0.0987688, 0.189354
9.01278, 0.0982287, 0.189548
9.01585, 0.0975917, 0.189741
9.0189, 0.0968583, 0.189933
9.02192, 0.0960294, 0.190123
9.02492, 0.0951057, 0.190312
9.02789, 0.0940881, 0.190499
9.03082, 0.0929776, 0.190683
9.03372, 0.0917755, 0.190865
9.03657, 0.0904827, 0.191045
9.03939, 0.0891007, 0.191222
9.04216, 0.0876307, 0.191397
9.04488, 0.0860742, 0.191568
9.04756, 0.0844328, 0.191736
9.05018, 0.0827081, 0.191901
9.05274, 0.0809017, 0.192062
9.05525, 0.0790155, 0.19222
9.0577, 0.0770513, 0.192374
9.06008, 0.0750111, 0.192524
9.0624, 0.0728969, 0.19267
9.06465, 0.0707107, 0.192812
9.06683, 0.0684547, 0.192949
9.06894, 0.0661312, 0.193082
9.07098, 0.0637424, 0.19321
9.07294, 0.0612907, 0.193333
9.07482, 0.0587785, 0.193451
9.07663, 0.0562083, 0.193565
9.07835, 0.0535827, 0.193673
9.07998, 0.0509041, 0.193776
9.08154, 0.0481754, 0.193874
9.08301, 0.045399, 0.193966
9.08438, 0.0425779, 0.194053
9.08567, 0.0397148, 0.194134
9.08687, 0.0368125, 0.19421
9.08798, 0.0338738, 0.194279
9.089, 0.0309017, 0.194343
9.08992, 0.0278991, 0.194401
9.09075, 0.024869, 0.194453
9.09148, 0.0218143, 0.194499
9.09212, 0.0187381, 0.194539
9.09265, 0.0156434, 0.194573
9.0931, 0.0125333, 0.194601
9.09344, 0.00941083, 0.194623
9.09369, 0.00627905, 0.194638
9.09383, 0.00314108, 0.194648
9.09388, -1.60812e-17, 0.194651
9.09383, -0.00314108, 0.194648
9.09369, -0.00627905, 0.194638
9.09344, -0.00941083, 0.194623
9.0931, -0.0125333, 0.194601
9.09265, -0.0156434, 0.194573
9.09212, -0.0187381, 0.194539
9.09148, -0.0218143, 0.194499
9.09075, -0.024869, 0.194453
9.08992, -0.0278991, 0.194401
9.089, -0.0309017, 0.194343
9.08798, -0.0338738, 0.194279
9.08687, -0.0368125, 0.19421
9.08567, -0.0397148, 0.194134
9.08438, -0.0425779, 0.194053
9.08301, -0.045399, 0.193966
9.08154, -0.0481754, 0.193874
9.07998, -0.0509041, 0.193776
9.07835, -0.0535827, 0.193673
9.07663, -0.0562083, 0.193565
9.07482, -0.0587785, 0.193451
9.07294, -0.0612907, 0.193333
9.07098, -0.0637424, 0.19321
9.06894, -0.0661312, 0.193082
9.06683, -0.0684547, 0.192949
9.06465, -0.0707107, 0.192812
9.0624, -0.0728969, 0.19267
9.06008, -0.0750111, 0.192524
9.0577, -0.0770513, 0.192374
9.05525, -0.0790155, 0.19222
9.05274, -0.0809017, 0.192062
9.05018, -0.0827081, 0.191901
9.04756, -0.0844328, 0.191736
9.04488, -0.0860742, 0.191568
9.04216, -0.0876307, 0.191397
9.03939, -0.0891007, 0.191222
9.03657, -0.0904827, 0.191045
9.03372, -0.0917755, 0.190865
9.03082, -0.0929776, 0.190683
9.02789, -0.0940881, 0.190499
9.02492, -0.0951057, 0.190312
9.02192, -0.0960294, 0.190123
9.0189, -0.0968583, 0.189933
9.01585, -0.0975917, 0.189741
9.01278, -0.0982287, 0.189548
9.00969, -0.0987688, 0.189354
9.00659, -0.0992115, 0.189159
9.00347, -0.0995562, 0.188962
9.00035, -0.0998027, 0.188766
8.99722, -0.0999507, 0.188569
8.99408, -0.1, 0.188372
8.99095, -0.0999507, 0.188174
8.98781, -0.0998027, 0.187977
8.98469, -0.0995562, 0.187781
8.98157, -0.0992115, 0.187585
8.97847, -0.0987688, 0.187389
8.97538, -0.0982287, 0.187195
8.97231, -0.0975917, 0.187002
8.96926, -0.0968583, 0.18681
8.96624, -0.0960294, 0.18662
8.96324, -0.0951057, 0.186431
8.96027, -0.0940881, 0.186245
8.95734, -0.0929776, 0.18606
8.95444, -0.0917755, 0.185878
8.95159, -0.0904827, 0.185698
8.94877, -0.0891007, 0.185521
8.946, -0.0876307, 0.185347
8.94328, -0.0860742, 0.185175
8.9406, -0.0844328, 0.185007
8.93798, -0.0827081, 0.184842
8.93542, -0.0809017, 0.184681
8.93291, -0.0790155, 0.184523
8.93046, -0.0770513, 0.184369
8.92808, -0.0750111, 0.184219
8.92576, -0.0728969, 0.184073
8.92351, -0.0707107, 0.183932
8.92133, -0.0684547, 0.183794
8.91922, -0.0661312, 0.183662
8.91718, -0.0637424, 0.183533
8.91522, -0.0612907, 0.18341
8.91334, -0.0587785, 0.183292
8.91154, -0.0562083, 0.183178
8.90981, -0.0535827, 0.18307
8.90818, -0.0509041, 0.182967
8.90662, -0.0481754, 0.182869
8.90516, -0.045399, 0.182777
8.90378, -0.0425779, 0.18269
8.90249, -0.0397148, 0.182609
8.90129, -0.0368125, 0.182533
8.90018, -0.0338738, 0.182464
8.89916, -0.0309017, 0.1824
8.89824, -0.0278991, 0.182342
8.89741, -0.024869, 0.18229
8.89668, -0.0218143, 0.182244
8.89605, -0.0187381, 0.182204
8.89551, -0.0156434, 0.18217
8.89506, -0.0125333, 0.182142
8.89472, -0.00941083, 0.18212
8.89447, -0.00627905, 0.182105
8.89433, -0.00314108, 0.182096
8.89428, -1.83697e-17, 0.182093
8.89433, 0.00314108, 0.182096
8.89447, 0.00627905, 0.182105
8.89472, 0.00941083, 0.18212
8.89506, 0.0125333, 0.182142
8.89551, 0.0156434, 0.18217
8.89605, 0.0187381, 0.182204
8.89668, 0.0218143, 0.182244
8.89741, 0.024869, 0.18229
8.89824, 0.0278991, 0.182342
8.89916, 0.0309017, 0.1824
8.90018, 0.0338738, 0.182464
8.90129, 0.0368125, 0.182533
8.90249, 0.0397148, 0.182609
8.90378, 0.0425779, 0.18269
8.90516, 0.045399, 0.182777
8.90662, 0.0481754, 0.182869
8.90818, 0.0509041, 0.182967
8.90981, 0.0535827, 0.18307
8.91154, 0.0562083, 0.183178
8.91334, 0.0587785, 0.183292
8.91522, 0.0612907, 0.18341
8.91718, 0.0637424, 0.183533
8.91922, 0.0661312, 0.183662
8.92133, 0.0684547, 0.183794
8.92351, 0.0707107, 0.183932
8.92576, 0.0728969, 0.184073
8.92808, 0.0750111, 0.184219
8.93046, 0.0770513, 0.184369
8.93291, 0.0790155, 0.184523
8.93542, 0.0809017, 0.184681
8.93798, 0.0827081, 0.184842
8.9406, 0.0844328, 0.185007
8.94328, 0.0860742, 0.185175
8.946, 0.0876307, 0.185347
8.94877, 0.0891007, 0.185521
8.95159, 0.0904827, 0.185698
8.95444, 0.0917755, 0.185878
8.95734, 0.0929776, 0.18606
8.96027, 0.0940881, 0.186245
8.96324, 0.0951057, 0.186431
8.96624, 0.0960294, 0.18662
8.96926, 0.0968583, 0.18681
8.97231, 0.0975917, 0.187002
8.97538, 0.0982287, 0.187195
8.97847, 0.0987688, 0.187389
8.98157, 0.0992115, 0.187585
8.98469, 0.0995562, 0.187781
8.98781, 0.0998027, 0.187977
8.99095, 0.0999507, 0.188174
8.98669, 0.1, 0.282325
8.98981, 0.0999507, 0.282621
8.99294, 0.0998027, 0.282916
8.99605, 0.0995562, 0.283211
8.99916, 0.0992115, 0.283504
9.00226, 0.0987688, 0.283797
9.00534, 0.0982287, 0.284088
9.0084, 0.0975917, 0.284378
9.01144, 0.0968583, 0.284665
9.01446, 0.0960294, 0.28495
9.01745, 0.0951057, 0.285233
9.02041, 0.0940881, 0.285513
9.02333, 0.0929776, 0.285789
9.02622, 0.0917755, 0.286062
9.02907, 0.0904827, 0.286332
9.03188, 0.0891007, 0.286597
9.03465, 0.0876307, 0.286859
9.03736, 0.0860742, 0.287115
9.04003, 0.0844328, 0.287368
9.04264, 0.0827081, 0.287615
9.0452, 0.0809017, 0.287856
9.0477, 0.0790155, 0.288093
9.05015, 0.0770513, 0.288324
9.05252, 0.0750111, 0.288548
9.05484, 0.0728969, 0.288767
9.05708, 0.0707107, 0.288979
9.05926, 0.0684547, 0.289185
9.06136, 0.0661312, 0.289384
9.0634, 0.0637424, 0.289576
9.06535, 0.0612907, 0.289761
9.06723, 0.0587785, 0.289938
9.06903, 0.0562083, 0.290108
9.07074, 0.0535827, 0.290271
9.07238, 0.0509041, 0.290425
9.07393, 0.0481754, 0.290572
9.07539, 0.045399, 0.29071
9.07677, 0.0425779, 0.29084
9.07805, 0.0397148, 0.290962
9.07925, 0.0368125, 0.291075
9.08036, 0.0338738, 0.291179
9.08137, 0.0309017, 0.291275
9.08229, 0.0278991, 0.291362
9.08311, 0.024869, 0.29144
9.08384, 0.0218143, 0.291509
9.08448, 0.0187381, 0.291569
9.08502, 0.0156434, 0.29162
9.08546, 0.0125333, 0.291662
9.0858, 0.00941083, 0.291694
9.08605, 0.00627905, 0.291717
9.08619, 0.00314108, 0.291731
9.08624, -1.60812e-17, 0.291736
9.08619, -0.00314108, 0.291731
9.08605, -0.00627905, 0.291717
9.0858, -0.00941083, 0.291694
9.08546, -0.0125333, 0.291662
9.08502, -0.0156434, 0.29162
9.08448, -0.0187381, 0.291569
9.08384, -0.0218143, 0.291509
9.08311, -0.024869, 0.29144
9.08229, -0.0278991, 0.291362
9.08137, -0.0309017, 0.291275
9.08036, -0.0338738, 0.291179
9.07925, -0.0368125, 0.291075
9.07805, -0.0397148, 0.290962
9.07677, -0.0425779, 0.29084
9.07539, -0.045399, 0.29071
9.07393, -0.0481754, 0.290572
9.07238, -0.0509041, 0.290425
9.07074, -0.0535827, 0.290271
9.06903, -0.0562083, 0.290108
9.06723, -0.0587785, 0.289938
9.06535, -0.0612907, 0.289761
9.0634, -0.0637424, 0.289576
9.06136, -0.0661312, 0.289384
9.05926, -0.0684547, 0.289185
9.05708, -0.0707107, 0.288979
9.05484, -0.0728969, 0.288767
9.05252, -0.0750111, 0.288548
9.05015, -0.0770513, 0.288324
9.0477, -0.0790155, 0.288093
9.0452, -0.0809017, 0.287856
9.04264, -0.0827081, 0.287615
9.04003, -0.0844328, 0.287368
9.03736, -0.0860742, 0.287115
9.03465, -0.0876307, 0.286859
9.03188, -0.0891007, 0.286597
9.02907, -0.0904827, 0.286332
9.02622, -0.0917755, 0.286062
9.02333, -0.0929776, 0.285789
9.02041, -0.0940881, 0.285513
9.01745, -0.0951057, 0.285233
9.01446, -0.0960294, 0.28495
9.01144, -0.0968583, 0.284665
9.0084, -0.0975917, 0.284378
9.00534, -0.0982287, 0.284088
9.00226, -0.0987688, 0.283797
8.99916, -0.0992115, 0.283504
8.99605, -0.0995562, 0.283211
8.99294, -0.0998027, 0.282916
8.98981, -0.0999507, 0.282621
8.98669, -0.1, 0.282325
8.98356, -0.0999507, 0.282029
8.98043, -0.0998027, 0.281734
8.97732, -0.0995562, 0.281439
8.97421, -0.0992115, 0.281145
8.97111, -0.0987688, 0.280853
8.96803, -0.0982287, 0.280562
8.96497, -0.0975917, 0.280272
8.96193, -0.0968583, 0.279985
8.95891, -0.0960294, 0.279699
8.95592, -0.0951057, 0.279417
8.95296, -0.0940881, 0.279137
8.95004, -0.0929776, 0.278861
8.94715, -0.0917755, 0.278587
8.9443, -0.0904827, 0.278318
8.94149, -0.0891007, 0.278053
8.93872, -0.0876307, 0.277791
8.93601, -0.0860742, 0.277534
8.93334, -0.0844328, 0.277282
8.93073, -0.0827081, 0.277035
8.92817, -0.0809017, 0.276793
8.92567, -0.0790155, 0.276557
8.92323, -0.0770513, 0.276326
8.92085, -0.0750111, 0.276101
8.91853, -0.0728969, 0.275883
8.91629, -0.0707107, 0.27567
8.91411, -0.0684547, 0.275465
8.91201, -0.0661312, 0.275266
8.90998, -0.0637424, 0.275074
8.90802, -0.0612907, 0.274889
8.90614, -0.0587785, 0.274711
8.90434, -0.0562083, 0.274541
8.90263, -0.0535827, 0.274379
8.90099, -0.0509041, 0.274225
8.89944, -0.0481754, 0.274078
8.89798, -0.045399, 0.27394
8.8966, -0.0425779, 0.27381
8.89532, -0.0397148, 0.273688
8.89412, -0.0368125, 0.273575
8.89302, -0.0338738, 0.27347
8.892, -0.0309017, 0.273375
8.89108, -0.0278991, 0.273288
8.89026, -0.024869, 0.27321
8.88953, -0.0218143, 0.273141
8.88889, -0.0187381, 0.273081
8.88836, -0.0156434, 0.27303
8.88791, -0.0125333, 0.272988
8.88757, -0.00941083, 0.272956
8.88733, -0.00627905, 0.272933
8.88718, -0.00314108, 0.272919
8.88713, -1.83697e-17, 0.272914
8.88718, 0.00314108, 0.272919
8.88733, 0.00627905, 0.272933
8.88757, 0.00941083, 0.272956
8.88791, 0.0125333, 0.272988
8.88836, 0.0156434, 0.27303
8.88889, 0.0187381, 0.273081
8.88953, 0.0218143, 0.273141
8.89026, 0.024869, 0.27321
8.89108, 0.0278991, 0.273288
8.892, 0.0309017, 0.273375
8.89302, 0.0338738, 0.27347
8.89412, 0.0368125, 0.273575
8.89532, 0.0397148, 0.273688
8.8966, 0.0425779, 0.27381
8.89798, 0.045399, 0.27394
8.89944, 0.0481754, 0.274078
8.90099, 0.0509041, 0.274225
8.90263, 0.0535827, 0.274379
8.90434, 0.0562083, 0.274541
8.90614, 0.0587785, 0.274711
8.90802, 0.0612907, 0.274889
8.90998, 0.0637424, 0.275074
8.91201, 0.0661312, 0.275266
8.91411, 0.0684547, 0.275465
8.91629, 0.0707107, 0.27567
8.91853, 0.0728969, 0.275883
8.92085, 0.0750111, 0.276101
8.92323, 0.0770513, 0.276326
8.92567, 0.0790155, 0.276557
8.92817, 0.0809017, 0.276793
8.93073, 0.0827081, 0.277035
8.93334, 0.0844328, 0.277282
8.93601, 0.0860742, 0.277534
8.93872, 0.0876307, 0.277791
8.94149, 0.0891007, 0.278053
8.9443, 0.0904827, 0.278318
8.94715, 0.0917755, 0.278587
8.95004, 0.0929776, 0.278861
8.95296, 0.0940881, 0.279137
8.95592, 0.0951057, 0.279417
8.95891, 0.0960294, 0.279699
8.96193, 0.0968583, 0.279985
8.96497, 0.0975917, 0.280272
8.96803, 0.0982287, 0.280562
8.97111, 0.0987688, 0.280853
8.97421, 0.0992115, 0.281145
8.97732, 0.0995562, 0.281439
8.98043, 0.0998027, 0.281734
8.98356, 0.0999507, 0.282029
8.97634, 0.1, 0.376
8.97946, 0.0999507, 0.376393
